kidney_low,kidney_high,liver_low,liver_high,spleen_low,spleen_high
0.3705313801765442,0.05560437589883804,0.14060689508914948,0.03748975694179535,0.09223435819149017,0.09673941135406494
0.4479539692401886,0.09549465775489807,0.29335010051727295,0.06977632641792297,0.16174598038196564,0.19685281813144684
0.05598823353648186,0.20776939392089844,0.03943048045039177,0.015219357796013355,0.0642884373664856,0.1342572569847107
0.07810423523187637,0.0625169575214386,0.019504351541399956,0.03310219943523407,0.014810733497142792,0.0574171245098114
0.02759343758225441,0.01917729340493679,0.09717617928981781,0.08870963752269745,0.16032513976097107,0.07016216963529587
0.025194033980369568,0.026089129969477654,0.17409996688365936,0.06868057698011398,0.19074176251888275,0.06536957621574402
0.10094776004552841,0.013700736686587334,0.3007727861404419,0.08443264663219452,0.18309974670410156,0.08925559371709824
0.17037171125411987,0.05010544881224632,0.31937649846076965,0.14186067879199982,0.2892078459262848,0.09291857481002808
0.04142753779888153,0.013573503121733665,0.3938647508621216,0.07931898534297943,0.24191930890083313,0.10707594454288483
0.13496477901935577,0.07233386486768723,0.30729350447654724,0.09565868973731995,0.17195071280002594,0.21092943847179413
0.0542314350605011,0.07567649334669113,0.14496929943561554,0.0891956016421318,0.20234042406082153,0.13574154675006866
0.07614606618881226,0.018384838476777077,0.23966829478740692,0.10853319615125656,0.08518584817647934,0.10871323198080063
0.26547184586524963,0.18343918025493622,0.19450266659259796,0.16564953327178955,0.24340839684009552,0.33050164580345154
0.49584755301475525,0.3646292984485626,0.2998456060886383,0.06497383117675781,0.14022301137447357,0.15716858208179474
0.17698650062084198,0.2350383698940277,0.8588226437568665,0.1809699684381485,0.46887820959091187,0.48752179741859436
0.21350760757923126,0.11332778632640839,0.8996032476425171,0.19122707843780518,0.535535991191864,0.606231153011322
0.5665828585624695,0.19760005176067352,0.22948789596557617,0.14632532000541687,0.244869664311409,0.737389087677002
0.6731230616569519,0.30373358726501465,0.31186118721961975,0.2279238998889923,0.16182824969291687,0.48096948862075806
0.49996495246887207,0.09021174162626266,0.5130110383033752,0.12518787384033203,0.1489490121603012,0.21280673146247864
0.10645681619644165,0.0361224003136158,0.22094890475273132,0.054791245609521866,0.15897545218467712,0.045449692755937576
0.040045857429504395,0.019999558106064796,0.14239206910133362,0.017313331365585327,0.0584421269595623,0.029035307466983795
0.2586175799369812,0.026250429451465607,0.187766432762146,0.13633815944194794,0.11137592047452927,0.13548491895198822
0.32221630215644836,0.05889495834708214,0.5205090641975403,0.311788409948349,0.36541441082954407,0.5555060505867004
0.4480855464935303,0.09667361527681351,0.6003762483596802,0.2539710998535156,0.2930043041706085,0.5357433557510376
0.03910702094435692,0.0319850817322731,0.1279185265302658,0.022025257349014282,0.04620002210140228,0.02826583757996559
0.03998862951993942,0.04937174171209335,0.12879599630832672,0.02476748824119568,0.07142840325832367,0.0697878822684288
0.33135321736335754,0.07104746997356415,0.25896698236465454,0.09710385650396347,0.2502736449241638,0.38386860489845276
0.180002361536026,0.03872893378138542,0.29709678888320923,0.07227661460638046,0.3080804944038391,0.27984878420829773
0.13217793405056,0.07226433604955673,0.06187622249126434,0.027932574972510338,0.04625435546040535,0.10654362291097641
0.05632428824901581,0.02820148877799511,0.07144127041101456,0.02737097442150116,0.05173351243138313,0.06142379343509674
0.004849039018154144,0.003352282103151083,0.0892762765288353,0.009512425400316715,0.026501290500164032,0.013639472424983978
0.00511306943371892,0.002785028889775276,0.038961999118328094,0.014049307443201542,0.017183689400553703,0.009317632764577866
0.5846052169799805,0.2819717228412628,0.5332058072090149,0.23421739041805267,0.3052903711795807,0.26453736424446106
0.554868221282959,0.23847323656082153,0.42851412296295166,0.4084870219230652,0.3913511037826538,0.42340874671936035
0.7432931661605835,0.5471289753913879,0.6134257316589355,0.5181644558906555,0.5244837999343872,0.7730880379676819
0.16028200089931488,0.048283129930496216,0.1276853084564209,0.021838083863258362,0.03543476387858391,0.02555607259273529
0.1489987075328827,0.019687330350279808,0.18764278292655945,0.05274796113371849,0.08259409666061401,0.04773654043674469
0.057112354785203934,0.03664812073111534,0.2815828323364258,0.09040027856826782,0.11549527198076248,0.06283889710903168
0.08513909578323364,0.03929091989994049,0.1596831977367401,0.044342122972011566,0.07906202971935272,0.07121504098176956
0.12788687646389008,0.046150028705596924,0.3790566027164459,0.1475204974412918,0.24712252616882324,0.34917449951171875
0.710227370262146,0.2675864100456238,0.09695176780223846,0.11084889620542526,0.13629679381847382,0.28825485706329346
0.18805159628391266,0.36211368441581726,0.34549883008003235,0.19164004921913147,0.534162163734436,0.34010663628578186
0.28351518511772156,0.4452146589756012,0.28929561376571655,0.16183149814605713,0.4913795590400696,0.2290148288011551
0.3653888702392578,0.21204210817813873,0.15717752277851105,0.09717382490634918,0.2030760943889618,0.18801604211330414
0.09601692110300064,0.05167693272233009,0.13791801035404205,0.1213967427611351,0.25751349329948425,0.08682089298963547
0.06789182126522064,0.2800235450267792,0.43680959939956665,0.23238539695739746,0.2506665587425232,0.26234906911849976
0.03454861044883728,0.03195716068148613,0.5551214814186096,0.06400758028030396,0.11686094850301743,0.09704810380935669
0.03935951739549637,0.02538837119936943,0.042715322226285934,0.018635008484125137,0.01672767475247383,0.05005363002419472
0.2778511047363281,0.05635043978691101,0.6077001094818115,0.17230390012264252,0.1943901926279068,0.08592391014099121
0.08827322721481323,0.15855766832828522,0.40406522154808044,0.18419907987117767,0.41114741563796997,0.22014008462429047
0.1046176478266716,0.02859092317521572,0.2875056862831116,0.03312984108924866,0.13242200016975403,0.046055156737565994
0.05688013136386871,0.0749492272734642,0.03176930546760559,0.014299936592578888,0.09114563465118408,0.10435931384563446
0.2056034952402115,0.26807335019111633,0.27382686734199524,0.06142646074295044,0.2830823063850403,0.2302873134613037
0.07758672535419464,0.008981943130493164,0.05099350959062576,0.06382177770137787,0.05390410125255585,0.02300543338060379
0.09331745654344559,0.012979038059711456,0.3339914083480835,0.05655641108751297,0.06327042728662491,0.0729556456208229
0.287783682346344,0.03989758342504501,0.5903207659721375,0.12632536888122559,0.15873049199581146,0.03409382328391075
0.3036564290523529,0.1993371993303299,0.6663762331008911,0.20146819949150085,0.520934522151947,0.2205878496170044
0.3385225236415863,0.20385390520095825,0.6131444573402405,0.26867449283599854,0.3418651521205902,0.40047332644462585
0.1353398710489273,0.16757328808307648,0.12478742748498917,0.0721939206123352,0.09576580673456192,0.21110579371452332
0.0763753354549408,0.013986794278025627,0.08776316046714783,0.10035993903875351,0.14002153277397156,0.03845549002289772
0.2167547643184662,0.04738776013255119,0.6130505800247192,0.18900437653064728,0.36339136958122253,0.28087398409843445
0.014704953879117966,0.026070643216371536,0.022212333977222443,0.01408473402261734,0.017454247921705246,0.029342222958803177
0.12588612735271454,0.015161548741161823,0.35712143778800964,0.14014457166194916,0.1308245062828064,0.0847720354795456
0.28964000940322876,0.06140342727303505,0.30688339471817017,0.06248769536614418,0.07104883342981339,0.10903763771057129
0.3260590136051178,0.4218907356262207,0.5615808963775635,0.23572807013988495,0.6922517418861389,0.27224886417388916
0.16521218419075012,0.32936206459999084,0.33000871539115906,0.15738952159881592,0.5192341208457947,0.18943637609481812
0.11685176938772202,0.1182619035243988,0.06034836545586586,0.07169325649738312,0.10947587341070175,0.40196841955184937
0.45571988821029663,0.4260389506816864,0.3576730489730835,0.257646769285202,0.38666674494743347,0.6719368100166321
0.6386803388595581,0.06224152445793152,0.6199554204940796,0.48510515689849854,0.40552252531051636,0.35881903767585754
0.7937322854995728,0.09750016778707504,0.7541053891181946,0.5911692976951599,0.4311559498310089,0.5139991641044617
0.3463195860385895,0.052810944616794586,0.5065752863883972,0.0894499197602272,0.1387626677751541,0.053301841020584106
0.4947473704814911,0.1065940409898758,0.5684176087379456,0.12779346108436584,0.16152270138263702,0.09490267932415009
0.264232337474823,0.03175006061792374,0.12902314960956573,0.06837090849876404,0.11715804785490036,0.2433130294084549
0.27772194147109985,0.07368432730436325,0.33300870656967163,0.07417789101600647,0.1878206580877304,0.0984303280711174
0.27719172835350037,0.11478297412395477,0.5951031446456909,0.18957486748695374,0.35727959871292114,0.5316418409347534
0.013781844638288021,0.014637118205428123,0.09713320434093475,0.03530574589967728,0.08574635535478592,0.08923935890197754
0.19706901907920837,0.03012491576373577,0.06011331453919411,0.03155749663710594,0.08654766529798508,0.04432351887226105
0.3548375368118286,0.280764639377594,0.7362982034683228,0.37384387850761414,0.5130934715270996,0.21386569738388062
0.7651366591453552,0.8527176976203918,0.8149258494377136,0.6003034114837646,0.7505472302436829,0.47195950150489807
0.29632148146629333,0.37898439168930054,0.7811291813850403,0.16348521411418915,0.40401044487953186,0.5334224700927734
