kidney_low,kidney_high,liver_low,liver_high,spleen_low,spleen_high
0.3577059209346771,0.11640062183141708,0.31549739837646484,0.08973627537488937,0.5062359571456909,0.6795114874839783
0.3520214557647705,0.1403009444475174,0.3844437897205353,0.07132335752248764,0.5902138352394104,0.7331457138061523
0.06900036334991455,0.1474909782409668,0.022457120940089226,0.029241735115647316,0.10982909053564072,0.14337971806526184
0.07096922397613525,0.10740841925144196,0.10597477853298187,0.02884078584611416,0.33364352583885193,0.40635213255882263
0.10571811348199844,0.027712302282452583,0.05910181999206543,0.035818155854940414,0.04277309775352478,0.03176548704504967
0.03016713634133339,0.01985681615769863,0.03178435191512108,0.022275429219007492,0.06622381508350372,0.0318564809858799
0.15807822346687317,0.09889287501573563,0.18732817471027374,0.06693711876869202,0.3160548210144043,0.1734655350446701
0.1636880785226822,0.05990428477525711,0.19407206773757935,0.04668606445193291,0.3433728516101837,0.18758328258991241
0.14154961705207825,0.04313337057828903,0.1974269449710846,0.048986658453941345,0.12530411779880524,0.09417986869812012
0.06578989326953888,0.016864856705069542,0.13406075537204742,0.02158440090715885,0.07994932681322098,0.03603495657444
0.10316022485494614,0.32304829359054565,0.12385011464357376,0.13245590031147003,0.3457218110561371,0.5454354286193848
0.16257081925868988,0.05548350512981415,0.21197625994682312,0.1064283549785614,0.18549074232578278,0.10775401443243027
0.1905224472284317,0.1905403733253479,0.5825783610343933,0.21723419427871704,0.5444737672805786,0.20399805903434753
0.14727434515953064,0.05132928490638733,0.1869179904460907,0.04384221136569977,0.278739333152771,0.12561002373695374
0.12590058147907257,0.1522424817085266,0.8255548477172852,0.0900384932756424,0.6226533055305481,0.5204100608825684
0.11703126132488251,0.19060496985912323,0.8476378321647644,0.13414669036865234,0.6321444511413574,0.3681318759918213
0.6604340672492981,0.6136782765388489,0.18863597512245178,0.14615283906459808,0.5876280665397644,0.9571079611778259
0.5922014117240906,0.39155060052871704,0.678132951259613,0.38122716546058655,0.5728902220726013,0.3258744776248932
0.7200804948806763,0.1706390231847763,0.4712308347225189,0.06726064532995224,0.5874047875404358,0.2435552477836609
0.09985696524381638,0.10794572532176971,0.16861668229103088,0.076034314930439,0.2200990617275238,0.04331498593091965
0.11072053760290146,0.10857383161783218,0.3735811710357666,0.058237474411726,0.3105067014694214,0.051702339202165604
0.26178720593452454,0.5491543412208557,0.43500271439552307,0.08205641806125641,0.598831057548523,0.7356903553009033
0.28619638085365295,0.11339621245861053,0.6408818960189819,0.13871772587299347,0.5552400946617126,0.33400511741638184
0.3506413698196411,0.3172464370727539,0.7809839248657227,0.0729406476020813,0.7055505514144897,0.5426672697067261
0.048575762659311295,0.14899103343486786,0.21228723227977753,0.029076863080263138,0.06876512616872787,0.03609609231352806
0.06895114481449127,0.04602307081222534,0.09537936747074127,0.02179086208343506,0.040985435247421265,0.04033052176237106
0.32972368597984314,0.11049500107765198,0.3569612205028534,0.1303093433380127,0.2842912971973419,0.08633654564619064
0.2188275307416916,0.07113495469093323,0.21973173320293427,0.09428520500659943,0.15749937295913696,0.0656353309750557
0.030597569420933723,0.036066364496946335,0.029694201424717903,0.013301532715559006,0.05752339959144592,0.0333271324634552
0.030675731599330902,0.022813143208622932,0.026871532201766968,0.009313078597187996,0.056327447295188904,0.029472453519701958
0.012375208549201488,0.09827621281147003,0.10362335294485092,0.022170893847942352,0.06119522452354431,0.023140503093600273
0.012997481971979141,0.05845217406749725,0.04284295812249184,0.01880197413265705,0.045547518879175186,0.04016542062163353
0.05592579394578934,0.03462129831314087,0.11091309040784836,0.04576519504189491,0.15642674267292023,0.05565134063363075
0.679265558719635,0.3882902264595032,0.6294044256210327,0.25943723320961,0.6651034355163574,0.7687252759933472
0.5095306634902954,0.7113549709320068,0.39399999380111694,0.12948055565357208,0.7109275460243225,0.9802237749099731
0.10182049125432968,0.24186453223228455,0.23032373189926147,0.0698273777961731,0.18503838777542114,0.11893685907125473
0.056188520044088364,0.0729430615901947,0.09683389216661453,0.04879780486226082,0.12042932957410812,0.03733392059803009
0.08697810024023056,0.08063416928052902,0.12737025320529938,0.08326426893472672,0.19095340371131897,0.07940083742141724
0.06537126749753952,0.07518082857131958,0.13698114454746246,0.05470297858119011,0.10623566806316376,0.031912095844745636
0.1658879667520523,0.1640356183052063,0.4711310565471649,0.12495066970586777,0.31138163805007935,0.1294008493423462
0.4082312285900116,0.27779194712638855,0.11288632452487946,0.11201521754264832,0.30145472288131714,0.243276447057724
0.5991272926330566,0.8017436265945435,0.7183608412742615,0.220809206366539,0.8434017300605774,0.5958382487297058
0.6138656735420227,0.6559162735939026,0.7043411135673523,0.2546069920063019,0.8018724322319031,0.38335058093070984
0.4637437164783478,0.1632794588804245,0.27718034386634827,0.19462576508522034,0.37212100625038147,0.22805169224739075
0.23371152579784393,0.042025644332170486,0.11671923846006393,0.0857190266251564,0.2564288079738617,0.17163948714733124
0.06939457356929779,0.18661019206047058,0.5342764854431152,0.06625562906265259,0.32283860445022583,0.22881732881069183
